"x","y","score","nose_x","nose_y","left_eye_x","left_eye_y","right_eye_x","right_eye_y","left_ear_x","left_ear_y","right_ear_x","right_ear_y","left_shoulder_x","left_shoulder_y","right_shoulder_x","right_shoulder_y","left_elbow_x","left_elbow_y","right_elbow_x","right_elbow_y","left_wrist_x","left_wrist_y","right_wrist_x","right_wrist_y","left_hip_x","left_hip_y","right_hip_x","right_hip_y","left_knee_x","left_knee_y","right_knee_x","right_knee_y","left_ankle_x","left_ankle_y","right_ankle_x","right_ankle_y"
"1040","50","0.5175309649535588","394.9624707139659","192.38165099057747","397.1452955361539","186.44116597565687","387.31648526891894","181.56761175316558","388.1922557293521","193.05530082332402","364.85075169254026","188.6590783935333","374.8458143426387","239.60874268989568","362.73052418784","222.3711032605563","405.9270117477967","302.4410826995911","422.60542255725255","176.01360605774002","417.46714043353063","368.1874139627982","460.7872335205164","138.17425105216302","396.7820843947407","388.7693185927728","381.2071594805734","384.86119100865807","401.76126516182023","472.5466020623944","361.15589592558763","472.6615077741173","415.1956628856877","408.7811916882955","402.1212466628004","435.7054384491455"
"1080","50","0.5229068673574008","395.5237929249279","191.5361508513111","396.7614676735586","186.5342609654443","387.5805835829442","182.15538611727345","387.74994210242716","193.13816748905515","364.2647227202448","189.04441592089876","371.5718686054937","240.15036338248723","363.5367235046185","222.15209992401125","402.8174245806799","304.94592459610453","421.73799938768303","175.35219520305017","415.0844663066843","373.2592947612201","461.4337097502419","134.07761249617602","386.55015378021676","388.70508906951545","389.96241843975906","383.9895388739908","364.33626775940473","472.58464651270936","363.1486182380343","471.28539074702246","415.08720198525964","406.4257190030136","405.176601344014","431.6087270142771"
"1120","50","0.488653638958931","396.01629185367807","193.46125015479976","397.1106788086306","186.54249725981296","387.8275217816511","183.4402224560821","386.9497170335546","193.11886201209717","363.9760202085871","189.1732099874857","379.71249465730216","240.27550754536037","357.6670197954064","221.8539118508438","403.8741002698743","304.454486451007","420.79606067821896","172.3735556557507","417.59666911062527","375.808365188083","460.766599389004","132.6063528972704","397.48899182103946","388.32357818345247","376.88573117447027","383.05761093990793","400.3828230225898","475.515995868664","357.0265058718603","474.9480027887093","417.5892298935041","407.313128859776","408.71488297135414","410.38423425490936"
"1160","50","0.5248407538120563","395.50578653745686","194.02320842579186","396.8670226143705","186.39239872984572","387.44429154545907","183.82725267953114","386.4986151255731","192.4891400360432","363.8572733988082","189.1214592078179","378.2375252299522","240.90834237965294","358.93515438601156","220.2542406830641","403.61435108502604","310.1868149188179","421.4633625838855","171.33808183762218","417.3313609419376","376.44547134695927","460.28380477924145","130.39811224021418","397.3579676482857","386.97019444339185","376.7754817895054","382.0790204811051","405.62413642429385","474.94778161502325","359.6560755831763","474.695381043823","417.3202471209361","406.35218360534964","410.0254239845964","408.65062928965324"
"1200","50","0.5159674149293166","395.6445357071493","194.3495416886454","396.82382480283627","185.69483442063745","387.9161645410355","183.79170010031956","385.8418543721423","191.35251970042347","365.4955601317657","188.49531515837","372.503675763813","242.3801793581303","359.4122390970772","220.57845071802737","402.958013142611","311.45166796265255","420.1760886401541","170.13958520952596","415.9160871971136","380.3767575729005","455.9643148339629","129.31550683854155","392.2171792278601","386.22554734280646","377.78381087405467","382.02383201507223","402.80653568428585","473.61003363606113","359.9882322999013","473.77188763098434","417.78875777457074","406.88488226504097","410.7494041154067","407.26186264163806"
"1240","50","0.5135923070566994","391.33591792711087","192.54740134162566","395.2206067080754","184.28091822044402","383.66665157491235","179.10673891665851","390.7017302217901","191.6224940788749","362.3003533431804","187.58440056986282","386.41095557815476","242.0320604087444","348.2609310866202","220.35329356947273","403.9680380112748","312.07325420194724","416.4833320098572","167.62844942960652","416.1073735176078","376.28583087969713","448.13934130971114","127.8626424485842","407.0167489070436","386.4373641381242","364.025921737057","382.2888333305316","410.81629590278385","472.3299258799242","348.1277240131973","473.15221431797477","417.0567833647266","412.542490441842","388.10055684076656","421.6192147065831"
"1280","50","0.5489320823779473","390.4842872465722","188.15694735811897","394.3158040024441","183.8814895319382","382.631302049756","178.26347811779968","389.76705731202844","191.6245998207224","360.80161232186356","187.2675869678452","384.44446964979875","242.14528402064792","351.49063745533886","220.48391963960023","405.46196187508065","318.3517892355622","416.8811197357334","165.60449155510082","418.9472711463858","382.5381225788579","446.84244396564736","129.8736012047251","402.9290852984168","386.33434941660795","367.5466047497297","382.895033305547","408.7087546418967","472.01764815742797","349.9803477602287","472.8241264243432","417.9090096737158","413.2332525592302","408.4092593652299","411.15936270200353"
"1320","50","0.5288386025599071","389.8174060008307","189.77130454200966","393.84519678858857","182.9083022772347","381.7360697757382","177.57483183446323","389.43030530599015","191.40405153026015","359.53460656865764","187.33642760543657","387.895781721241","244.20205675471686","346.6540162088875","222.0346240482701","405.6171381630652","315.5658752806519","410.91898882741935","166.6692515611399","420.96858567686667","381.27355367501644","444.28523788829375","130.88802816736282","404.84304013491516","386.2726678911477","362.13100526650607","383.5969911067247","410.08003439752423","472.223374292612","349.03106199789755","472.67414095784676","417.9649555516","414.6955644473116","390.2373782388236","422.63567057221906"
"1360","50","0.5373352659600121","394.9180038835751","191.23971570935888","395.1003406381676","183.7200841782135","388.01208524763973","181.46540552915377","386.261436662397","189.67466176124333","364.95882794684735","187.494850598496","387.32261865316985","242.41636217775732","346.7505050051704","222.20465707380404","405.7939166912618","317.3709829577987","408.87029609525155","167.2688576365441","422.492972158522","382.94796544022034","442.19312623777216","129.06857883670972","405.4688630922862","386.5654246884828","360.0429877400294","383.59117299506994","412.0597225225239","472.81270394018645","345.7931120772048","473.2104708805414","417.65947830088726","414.27539129613814","406.57200144377697","412.3690123408239"
"1400","50","0.5328118119921003","394.4205842898307","191.3049780923614","394.25386647332544","183.6355811048986","387.19806543601226","181.95977034577484","382.69960332073197","190.11088574716894","364.2322322817308","187.87084891896095","387.39827638815825","242.24029274659435","344.74053837003106","224.43699578965095","405.0024578778064","316.2856032458215","404.08584460387567","170.34756450944866","420.24909401761255","378.88406922807394","436.7673391419833","126.77835509349524","405.74487502762497","386.6140462436226","358.49051368498095","383.94665620853914","417.95791835041155","470.8663780819264","344.0077291656065","473.46790630841673","417.2215963075518","413.96756588743574","404.3103115661685","429.13366585742864"
"1440","50","0.5444968385355813","394.57711108995204","191.5137094409955","394.1251676521906","183.49385237174266","387.2300684771821","182.1651670851456","381.6739473405866","188.89451271358735","363.71327773105963","187.8373083641454","387.7062775807605","242.16424271653204","344.4389425041282","227.51920385185392","404.8856972314883","314.19544729098936","401.64267502026667","171.13060343846303","417.85805170640265","377.63347725048226","431.8851812074383","124.96834304097436","405.6595387969189","387.0768398020849","357.97594094615647","384.18219741939373","415.09244589085364","474.6654710924081","344.437133907935","475.2607966675549","416.0975212278327","413.8849298446214","393.45414090672773","444.42092397087913"
"1480","50","0.5264785013028553","394.4354625790901","191.1859304720638","393.63310497462925","183.23801546632646","387.37082563474877","181.96447115553232","380.4000700823352","189.0669798635404","363.4853118901285","187.64008234117205","389.2835221935926","240.3157491506208","343.1059184286204","227.91391616947917","404.6541432234332","312.6029185993526","390.72786365513525","170.70458197081425","418.38607566422456","375.7763182598609","426.0512524141882","125.03249181427347","407.1893276940399","386.59619314749864","358.40600208586073","384.2678667896058","413.965203669652","476.1444977540564","344.8884583940855","476.334861783652","415.4139759535457","413.06894845634463","391.47326062469176","446.3732616984367"
"1520","50","0.5185041363750186","393.6456116989299","189.98785182532902","392.80996951856827","181.16263021954748","386.1354718277909","180.65780384966007","380.78202652365496","187.07980763214383","362.3422611286999","186.92336527500197","396.36446728405883","239.91068225482","343.08092434706293","226.64829665039497","406.5349672627583","324.21779471184493","390.13420223242906","170.5166237984841","422.94740691520366","380.82819325328273","424.97733140956404","123.1928526016536","408.22634340052053","386.5482718247113","358.9069907179702","383.05127582325855","418.0887106159065","474.4289998994137","344.6008170809433","477.4057782208951","417.109981932118","414.37839966122345","407.42385590929086","411.7932602425047"
"1560","50","0.5159632670027869","391.25721570427675","188.784663863104","390.9408810363487","181.54360911039092","382.4193801412534","180.63054013828443","380.7476404033699","187.68707935822906","359.6729779333321","187.27373780497027","397.59813055743234","242.41252038921152","341.8287498717642","225.42737493848637","407.29217420519103","321.3906567725658","384.6986301989881","170.65788954266552","422.62434331833555","377.58059239780613","420.2326255459689","125.83928928284168","408.38054941201665","387.3592888924762","358.5753265042059","383.4480023474208","413.7836165985252","474.62128695802124","344.93628493967896","475.2142506420456","417.544411591927","414.55182865889714","407.3482253591552","412.34529756760685"
"1600","50","0.5350219032594136","391.54382593459866","188.20895478159122","390.882838069943","181.79036302735977","382.19250942342745","180.9253954508794","379.00399057932304","188.58081382868724","358.4427909691907","188.40454411098625","398.7346606373682","243.38576668348938","340.3746441004881","225.03482674985713","406.9424723784629","320.47503875752767","387.743048667677","167.35193533467972","423.2023976620899","380.3268508502011","414.1369838879216","131.0179649748875","408.2760999204888","387.4401279130119","358.61271048395173","384.1490649821527","412.5120510565249","475.4014531095886","344.34204989714704","475.4164723435685","417.8813525977893","414.84420438165233","406.85774884310086","412.58449762647524"
"1640","50","0.5479150361248425","391.81214506251774","190.80759048764546","391.02313487437556","184.84858175428005","382.55941202167503","184.40692907764415","379.5780097675281","190.1881879116736","359.1190247833913","190.14140529800477","395.56930529039346","241.7008796412158","341.04796162558955","225.3279731193438","406.73517371824767","319.782696457666","388.2645512474065","164.2736176675173","422.8354293301954","377.10733470826375","408.80436975394497","129.69081003616787","408.065798394133","385.95424242046823","358.83237142673516","383.3572538650946","412.1541489723367","476.7191092245079","343.78589955500325","475.4132858950255","418.6686003560635","412.93264629545365","409.38146882405505","409.4094361893"
"1680","50","0.5334850517766816","391.67888508141635","190.38798732978108","390.8803122151898","184.36487127774916","382.2711667452318","184.08829761199746","380.0882436542339","190.15625735735748","359.8095810273199","191.73039753283865","399.83043897480934","242.27274266714235","341.40454007775475","226.35065148983605","407.297724159625","319.9137359203819","382.9326092110659","164.30861575463814","424.99548551733375","380.0985417247893","403.48884658823187","128.50920709677456","408.82305233650646","386.06016967923586","358.5894742370852","383.3360965118108","412.7421875269986","476.29070155088914","343.99101463330874","474.47199271813","418.53056539765555","413.16737042859955","409.4930536589542","409.4374101472915"
"1720","50","0.531386428645679","392.2186493073854","192.709205360772","391.1463327455286","185.0480148395174","382.1939735506986","184.92222453050772","380.98581138324425","192.48514268857983","359.62469719062886","192.3667412980309","400.6092532707363","244.5886365196783","340.8415481666925","226.24530437180093","406.63638754789224","321.2909111566369","375.997907693614","165.24420960522212","425.04029877723667","380.90432653939547","401.1754868202899","127.11423969178666","409.238150726861","387.07897498917976","358.21279073698156","384.4120330353426","418.82043469449","472.34861834178633","344.159136750725","473.90694422623375","418.53005993389877","413.71644050952807","409.66287941273066","409.9626516597267"
"1760","50","0.5384640055043357","392.3675644520213","198.85687881642568","391.32858817836984","190.3809763631481","382.37219158494867","190.6773484864308","381.5863887318409","197.02470065019313","360.0123248869868","197.00086892932163","402.68001816560513","247.17830020553677","339.94159842239816","227.34392712128033","408.53284234853595","322.98435680235025","373.80720312005406","168.06185306379984","425.51532382383414","380.8928473383332","401.27013733089007","124.5107863180172","408.4237342046825","387.0934564450478","358.3384145502399","384.45838450419024","415.2780230113538","474.8922104573921","343.1075928489832","473.92979151686615","418.594758436936","414.78098942405825","409.2491268708745","411.94410526313794"
"1800","50","0.5803538102370042","393.6402679830166","200.09486543038855","391.52528286882585","193.13611532462923","383.6627510530026","193.36060135771544","379.890770892882","198.19859840456456","361.17464251004503","199.46901190127346","401.4969387135421","247.0802522703708","340.10811482681225","230.11744059686563","412.5173295760335","322.7390235001312","375.86526424784614","166.03843569113113","426.2247851590999","381.587787301224","400.50109781090146","119.65951077741192","409.15889681492246","388.0889378444408","358.0388501409141","384.48660139955723","413.17519351299075","477.3965389624864","342.2871666524531","475.56943601609356","418.42642956537355","415.0939783791072","409.08067187143774","413.4840056778502"
"1840","50","0.5575167653816087","392.79222462472666","200.82430415258835","391.22730569547343","193.0395611816915","382.4957309180287","193.2613108270835","380.3310475698711","196.89730109248163","361.1738775418879","198.25739168841247","403.60733333322065","246.83761426354525","338.99107842526894","229.8602741388568","415.3340288796425","325.2051133349991","374.6065429052641","163.9269853340268","426.37568168291807","382.9093373362805","401.03576269497813","118.3692358830184","407.81563007857426","386.20175450093797","357.9417856372831","384.99657244204195","413.30188352555365","474.2770195048395","343.0890479481699","472.48558084167456","418.2918162945066","417.3926348704467","359.97198660079255","445.36926839822314"
"1880","50","0.5296213418245316","393.096066848555","193.04316984788346","390.4006332208671","184.41023346843403","382.3419108272301","183.68378317204278","379.56105776684467","189.55173528128128","361.16667670468183","189.32768238821825","397.59385226911877","237.93435566873592","336.056050019016","220.26847331954613","407.6803972155976","301.9706941003905","375.043250186318","164.5425957302889","421.13896451166715","375.2143936677422","394.5331922404967","123.16779338338658","405.6226945731769","386.13043889464404","354.29851541378554","384.82231639722954","408.93833648491415","478.21619959537156","341.5348326938976","473.00410888010424","409.48852809905867","417.50494678232724","353.43532656219963","450.104385290639"
"1920","150","0.5654250039504125","393.00176351212656","194.66004014504227","390.07769234033924","186.40042439111127","383.270062602551","186.08950238574394","378.4962950685964","192.98217129182356","362.0122500454542","195.7216106027598","401.80163389612517","250.24987764992855","339.1225166578572","229.56602804156748","411.9896696918095","327.72636601560873","366.96748682433446","167.11960864123202","426.65740253886213","386.68889383870777","392.00823719359846","118.9941490116132","409.59545735560886","386.1597656981815","356.8632643255413","381.90833898027523","410.61028698623255","479.3558044038265","352.3387241679136","478.77431116186585","421.8135739278149","417.74246451152925","410.001934005596","416.3474967413184"
"1880","150","0.5581067385418075","389.24817303888375","194.84277844260592","389.05365236620185","188.88808774522616","379.45099825127716","189.51904878794414","379.7953964393369","193.02151945503093","360.70609980833615","195.9759323884872","403.67338670144375","244.42424172362627","341.3264237778334","231.39131877260434","413.5635980561597","324.9387536116297","370.73329008270497","165.28235066219702","424.43785293848157","381.4290532713038","394.9080995718418","117.40838870953777","405.4585068921856","383.5072234959048","357.84734672467346","382.2992065550114","411.89132637251026","475.58929452161914","344.1227484158136","472.3492657669647","418.828308585595","413.38003026309127","356.45715842741646","453.47871492455226"
"1840","150","0.5406712631384532","392.101806083829","193.90231934305893","389.53188318980864","187.15379626787595","381.40255573454124","187.97099394292493","379.5480496978056","194.92406951926822","362.23358011421215","195.29310223915385","403.629495398855","244.7138623020781","341.4241964283498","230.0478855260576","413.0885261974254","322.2928783553979","368.58246990472514","164.79640091250724","424.7491822091593","382.1768559197393","390.5812598723138","118.39014540024745","406.1358137174169","382.655055203242","357.19360902041797","380.69735235940607","410.4376923480664","476.30331224287386","347.2050166612162","474.2288945439558","417.9224129241257","414.4596358270046","360.22949883686266","440.9720250025004"
"1800","150","0.5455362389485041","391.70844007743176","193.38889457270068","389.01628792539645","187.6438670631497","380.11023653818336","188.38757547909012","379.92851476125674","195.99688395169042","361.76687882289656","195.77481253334514","407.0381852064586","244.97050840753352","341.916096644423","230.51136384950632","414.387939679159","323.69663260818703","369.3486808535034","163.14719009444266","424.49152211713425","381.5629093529633","391.41760572067795","116.06058665458934","406.2627606364706","382.1188450858679","357.1605039112735","380.4708390685637","411.15189223276127","475.4999020670743","346.95751632245856","472.5632732596253","417.5126690781202","413.72363422638887","405.37004197223655","412.03857145426616"
"1760","150","0.5510984152555466","390.0352226876401","193.60693641573837","388.7184794793111","186.57917943571957","378.4684522597431","187.4743548177891","382.4444158432532","195.61292714561765","361.0339392173762","195.36548204121155","409.2110158204526","244.0680775687428","341.8042616815083","228.0456245939231","415.0224911497444","321.44054416313384","367.6392387638109","163.17352259927924","424.15322715171374","379.84423185269895","391.48007806980866","117.02252092681499","406.35721171263134","382.10761127490287","357.18922124125345","380.5736538666101","411.2569739151852","475.24487356470627","347.054872502834","471.2228267189881","417.15953722592474","412.65882339811606","407.5147678202115","409.9592850879471"
"1720","150","0.5741411969065666","390.4390167733245","193.8024612305631","388.8799958473293","186.55266211516928","379.09566258959893","187.3334269451591","381.90910283530053","195.39044888107867","361.5027528039007","194.94861651205733","408.31115321254373","244.22723272691064","342.69970679487494","230.07100721108026","415.0024962553606","321.2124689740834","367.67430797245913","162.12025451450594","424.0180984292667","379.92766462510804","390.5832250592689","116.81163593683935","406.4227928566205","382.123568987956","357.1881183989968","380.65061416729765","411.7037406278373","475.0630061490086","347.17792444476936","470.98766684635143","416.9400033165784","412.82624281326395","407.7681897282532","410.3975888464996"
"1680","150","0.5514539877573649","390.4162337381086","193.73380202644478","388.98570342779243","186.22613316388575","378.91347076279095","186.9797693232421","382.6702765218157","195.26632528728516","361.2617325479466","194.78610035269418","409.78112426099585","245.5956838145512","342.422246866187","228.04685831001342","414.89546044157305","320.8787728152007","367.7365929549083","161.03996335671604","423.9112930292699","379.83397807077466","389.6570639566317","118.92059543875565","406.2269425597244","382.5225346514027","357.1377985118512","380.76828258316476","411.47151830639325","474.9295124169638","347.1571968053982","470.8144947346781","417.0834698915512","413.5720951676468","359.96233193140966","451.6682078531659"
"1640","150","0.5554536985499519","391.0979248197995","194.2931244969273","389.12963248648674","188.28635293809333","379.3374378626445","188.61877214325082","381.35361432446166","194.70388401918433","361.56308996849407","196.48615373912776","407.2534126087779","246.23469185068504","342.53706000161685","229.16282240887168","414.6765015532122","322.5171799204672","371.75435131132963","162.10860203870098","423.78929874811257","380.02741017086726","392.80477182948204","117.41007276793862","405.20526941262284","382.74462132443807","357.1470343979842","381.1804859178633","411.71885452468837","475.00479164069003","346.8018433569148","471.1750301710441","417.49452353133904","413.2192366339383","405.8960521215483","412.1185253367222"
"1600","150","0.5701515057257244","392.9164340141528","197.99935121752654","392.49975041012624","188.97489674153613","384.39973377015815","189.4402422600381","381.47209488510805","194.51450996747238","364.6152262093144","196.64062542892663","406.01564004487324","246.89914312054466","343.7055384690061","228.91222135109885","414.5926398748407","323.10669685095155","371.9064304234351","162.63255971689225","424.39484200695324","380.3539645176901","396.099916888566","118.27345360183881","405.77227456701416","383.9065308199152","357.4056740164798","382.1985419554586","416.63941270613543","472.164333282875","345.46158527753164","472.2397247178208","419.4278421178142","413.6932994437738","407.8570738495963","411.34582978808237"
"1560","150","0.5784969925880432","395.6151166083886","197.93914445965183","393.0666948003921","189.55181911988203","384.915773754773","189.9722302669076","381.4525532502421","194.71059644842023","364.8254757744772","196.42326588512518","401.99970475772477","247.2006163764639","343.68527060971667","229.25842025431714","413.0252853365556","321.4143194330255","375.2230197785929","162.30909360310224","425.624367744649","379.90137275781234","397.69789036366217","118.42999609186842","406.0212091453638","384.51023285862703","358.17319178970183","383.3560530834402","411.7104820705","472.8024555826687","344.27500554382164","472.37079165018025","418.13743214182716","413.69734628829474","407.82904933984116","409.2242056835338"
"1520","150","0.5576123957123075","395.6173321913924","198.5011384347639","393.2337199181337","190.05702872004366","384.28508392959725","190.58769880348586","384.0384516752207","195.3875919341011","364.41719626282327","196.71098041668947","403.8294974324785","246.98973338563914","343.44736255562634","228.67932065264105","413.0814696409915","321.06692235500196","375.95438814832363","164.51139667588066","424.5615632780474","379.41405615287056","402.58197922335603","122.60845125571046","406.56197344188047","388.23931487094603","358.17332088391504","384.18222034665297","412.01005296496726","476.28430006165155","346.0319958801122","474.66702889479603","425.11327001314817","415.04653457418203","397.42043018046604","448.3049604166976"
"1480","150","0.5484373201926549","388.175020725024","196.57916456321206","390.5255872049415","190.12275324682437","379.1805132955491","190.80618681249285","385.5602913772586","196.8018751890082","361.9130349529984","198.6341817305902","407.5164437628542","247.78260117412594","342.4645608049958","225.9310620609169","413.08645840235215","322.411163702837","378.07240161084684","167.4570759065642","424.38144626456057","380.0687098651561","407.86425976184","121.95685651842538","409.02459210056827","388.0761562570117","357.5438228978504","384.945121513222","413.6217925127415","475.7721498659339","345.05203842700087","473.05582876451035","418.5780024182501","416.63624627429726","361.3921823849191","443.8848497135645"
"1440","150","0.5295424073934555","388.04524325134867","196.0892501847008","389.3110343163012","187.88970900391243","378.49285044423675","188.72757866473736","384.8576022076176","195.36935236290063","360.39942941904656","196.9838225564742","407.7690090122268","247.55347894282264","341.9560887827266","224.97989351232744","413.1049228002054","323.8648883858314","380.73303702617375","167.77785160531263","424.41468816678025","381.4128325983744","405.88758485170473","127.6582531881146","408.0500380783682","386.01868922865924","357.54253350925194","384.5350962420824","413.0581586082652","475.25279094263925","344.9958604490356","472.81728384897133","418.3545178273855","417.65912502799927","361.05378430460735","446.2691695796632"
"1400","150","0.5364417902060917","392.2065908257732","196.1824228334534","389.88255889339075","187.2525051573041","382.87905320540085","187.67083502577282","381.17676705849277","195.04443478601718","360.66407274656547","194.81416621001972","402.80598954558917","245.1592683961575","341.15948299484984","227.43732455748628","414.35565658615553","322.70960767367285","385.3993285697404","169.0869677583933","424.17373562476286","381.1583663757218","405.1011216329981","131.01467064811968","408.91440897620487","387.2194042425733","357.53209108590124","384.71667546163025","412.6851726934997","475.49170531220216","344.80001536107466","473.5584088996589","418.68001415657193","415.42785973389067","408.09684323003523","411.62665326014195"
"1360","150","0.548044319663729","392.06199406787937","195.89107246618454","390.503983303806","187.12689365816357","383.46276652025557","186.84268212021775","379.34656108322685","193.4848404791201","361.0360753616278","193.77569739575236","397.87563245402254","243.15601713981414","341.4243656486058","227.9479837720448","414.00348113710993","319.62668630882825","387.52033597004873","171.13743548339608","424.29353544194885","381.2499821946239","404.77662595103254","134.71098877896418","409.0993027478175","386.11377829225506","359.19670141848496","382.99137803958484","412.6837608348328","475.66669927509645","342.69928521266115","474.6823472210975","419.1908326290954","414.4150246703967","359.4692071104765","452.3593544268803"
"1320","150","0.513999913419996","394.9832434578026","192.5543618844008","393.32497454794407","184.79191117561487","386.4036380781959","183.74922424814827","381.92531180339296","191.37990392285622","364.18779427130903","191.32514320659587","398.77448277449","243.59018381554367","343.7873902407556","227.53844614848083","409.17689322887315","321.7605651190693","390.57459137862713","166.00495596301835","425.049070546637","382.611783571733","411.9223776757492","131.83505840683853","409.06728312720367","387.5130062729274","359.23892723270734","383.4117349847845","412.5821223110921","474.28679452116603","344.38286666793744","472.1362102974172","419.9132549417314","414.4191407640766","410.54066950560343","410.88158305617304"
"1280","150","0.5443446061440876","393.8324602595044","191.46355992359835","392.96339782120066","184.65787840551343","384.991801079638","183.86159391087236","382.5833269373407","191.96870186863742","361.4371034057531","191.64193247179531","399.6452877817752","243.3389263968748","343.423975758746","228.77489238624608","410.074075526627","324.11024293899607","392.88791516002345","167.99244249302996","424.2828080916486","382.26487839945685","417.93522444074733","129.49944187548164","410.01790584501066","387.2704889462782","359.18780505293086","383.4306838613736","413.20735467549895","475.2979053067259","344.3557465338617","474.15230222744776","418.63629965323094","414.4739092421467","359.70733264024625","452.28974960005655"
"1240","150","0.5357158769454274","394.6639378277661","193.18389038667243","394.2108963669291","185.11253259402295","387.2090755708716","184.50359988077886","383.8870137100614","192.29796844732323","365.9910075567675","191.2088469551658","399.7700154183217","243.29089538701905","343.3000815446321","227.5340449999355","409.498304994874","323.6041340512065","392.712092070158","172.8693667028222","424.46282588230747","381.45088457722034","421.42079906802053","129.6103887422242","409.63276911371196","386.73586821077265","359.23583065807867","383.2107540099598","412.6748249183669","473.12556485018405","344.65489089788116","473.18214677837","418.4497959967237","413.7486223076705","360.4859638611473","453.2992747791078"
"1200","150","0.5314890933888299","394.8103479894004","193.37312406829864","394.27219249912696","184.8638030092799","387.3403902118469","184.24041536971674","383.60439997481603","191.49798854005365","365.6480143939138","190.27665817187133","398.9023330113242","243.4581576547684","344.4721421679559","227.7453588291556","408.78474766223496","323.3599113834017","394.35918479638843","174.69496919078054","424.14680907105424","382.2074101171664","427.8221452424014","125.40385925526095","409.99278284797083","386.8448597306319","359.5526634463329","383.2727235332884","413.49323078656374","472.4635366734768","345.6317551931162","472.6315392564972","417.67761160067096","414.1577203303497","407.2399535698505","413.3230866994776"
"1160","150","0.5209209855113711","396.0221200530376","194.2163009649037","395.9721022554016","185.38025405315818","389.1844478725427","184.15924759509545","383.9800994520866","192.1781628439386","366.4593853783058","189.8997677118362","392.5537505408434","242.5386617273771","346.21911785235807","229.25146245049467","406.54741957545804","318.7465371967569","403.4334263656274","170.8411292588084","419.58090300065095","377.96470102468476","433.83528247728634","122.41231852753243","409.465667978755","387.8975525383834","360.33279000795073","384.99916833811886","412.51210381804214","474.19707650253895","346.8980179724886","474.37309130748025","415.96522642747226","416.5520749152602","400.9606432370515","420.6169908055768"
"1120","150","0.4960974571960313","395.7035593465161","192.3295851492482","396.779148289761","185.00920106271968","388.83099292518284","182.77583684397254","388.1437269819803","192.36241610093055","367.2897712799562","189.02205155167874","394.4802900673067","238.91702603218707","347.8079257919492","229.99779079345126","407.997880585072","276.9176760738194","404.15478295510155","168.9134802229916","419.3623409433337","373.5370125900779","431.7440980679602","125.14777492232142","409.84929643767316","388.8589299962885","360.88299343733206","386.5170690628643","413.6089481763511","473.5554164525897","346.6114699630478","472.6948963349525","414.24155629824725","418.61045744453014","396.36396578888616","447.13198815325524"
"1080","150","0.5078292420277228","398.6442314666997","193.8627545574183","399.67275055828395","187.03616107980534","392.6701817733067","184.35617663377232","388.0745714364244","193.0680809834408","370.19362895913054","189.94816315458854","387.82632265020317","236.70128426933357","348.3120456039955","229.00671349042744","403.5409372841425","226.02184819790696","404.99861778356257","169.28278818796605","438.04650482593735","130.6588847264795","432.6210532084126","128.03756636174802","410.5021772174991","388.5599038638355","361.5491082268567","387.34634203633243","413.79592734291066","474.44908846114623","347.4184577519134","472.43332520985007","408.77248307833486","422.07226667876483","396.13044108174836","441.63951768385414"
"1040","150","0.5025450862371005","398.3482155205728","194.3344067381668","398.6203010409075","187.00754052107223","392.20987934064215","185.01648134668304","387.03297137339433","192.4482391449898","369.13296157332405","189.90736464880368","388.07035612488625","236.859346621341","348.8090536662946","230.88830193300467","404.9498297758116","214.19126365089562","411.76634904217065","170.62587838722274","446.5924494727175","131.32176668962492","439.89205354681536","128.30606482185402","410.6196293041153","388.06645012976344","361.745925425424","387.2184335541664","414.6718562013076","474.3446283147445","348.2199717415459","472.3383671498263","407.52927433282116","421.76940381557995","394.59496862579863","440.50451847495424"
"1000","150","0.49997106882242054","395.52509182707183","193.37660006682037","396.9348673909691","186.45096076517336","388.91021222792943","184.7752979852874","388.85509400583436","190.98158873499023","365.7272410005057","190.00467145169353","387.7819841999126","235.91900836310873","348.99309064016046","231.01743815840007","406.1287657469427","230.09220303796772","416.04256148490333","170.20140871235344","451.56322005633797","129.6974946605386","445.5412317979861","128.11446485560177","411.60255765514523","387.69052626624307","362.5427696681595","386.87598592396705","414.7672414624152","473.54306409716753","349.2726227197235","471.6736471666055","411.2975524893241","420.9470956644129","383.6051717611805","451.4167547766438"
"960","150","0.5282578743421115","396.7681967246655","196.15236574810785","397.77393869918296","187.78783364845197","390.6540036618921","186.30441526079665","387.0508279972665","191.42307487936327","366.49053717624315","190.24408824527256","379.9907799761645","236.5460677283364","352.24032931280226","231.26488793233105","405.873673728454","228.69711694745993","417.31936712949454","171.23819085643888","449.66104557121776","132.00223581683755","447.13877771848877","129.49351731585978","405.2627320496844","386.6072119395759","368.1135379967239","386.02955446010947","409.50069758551274","472.7873126241075","356.1624757781793","471.82312520780715","401.43035701666815","444.9812986563545","386.3962638683561","453.82967293930164"
"920","150","0.4969593630387233","395.0539109747293","195.62470742727908","397.201768197846","187.7346318743883","387.4810339782379","186.00005117134728","388.85001764049235","192.18373905496418","364.18452511087605","190.37856699205892","382.6414313241106","236.39677267001196","352.04148024852117","231.60408914775866","407.7355800052931","225.9099603795199","418.1357555291158","171.17440611003235","451.96167798423284","132.63979096812866","451.088376019214","130.06205055620993","405.41513202329566","387.1661582990124","367.8904730194804","386.10964393349104","407.8265134817638","475.28160797024856","354.7923508152133","475.9209592503229","404.81223575497165","421.29686898456333","369.32056530900775","462.28880918569644"
