"x","y","score","nose_x","nose_y","left_eye_x","left_eye_y","right_eye_x","right_eye_y","left_ear_x","left_ear_y","right_ear_x","right_ear_y","left_shoulder_x","left_shoulder_y","right_shoulder_x","right_shoulder_y","left_elbow_x","left_elbow_y","right_elbow_x","right_elbow_y","left_wrist_x","left_wrist_y","right_wrist_x","right_wrist_y","left_hip_x","left_hip_y","right_hip_x","right_hip_y","left_knee_x","left_knee_y","right_knee_x","right_knee_y","left_ankle_x","left_ankle_y","right_ankle_x","right_ankle_y"
"203.53882919444078","693.5868640842984","0.6259351464418265","433.41340917249795","127.92497669351924","421.30970662897647","114.0812565881919","421.41255101182344","114.04079149984189","386.15403476931704","119.52373130387956","387.0548661478754","120.3149032174102","317.9071668393145","203.90048035948917","425.96850671998595","188.1399591013404","319.1420158096046","335.09868278761303","431.8853194189896","338.8599427303404","329.65384907081557","442.7028638346796","488.99301018519657","451.4708945317479","340.92487843945713","452.7760522689762","404.7701434048438","451.5572320852734","433.9439896456465","476.9246088673509","499.2803864176813","484.14316378401617","344.18314743986224","466.9671115765446","493.3711553512762","469.2180191919254"
"198.0783799556697","702.0638208023636","0.5855033546686172","436.99349527287563","127.21303724607563","424.7092684630971","113.5486741559938","424.6488286276545","113.81704219416525","390.9545350473888","119.1837684032007","390.31292971958476","121.65430066119292","326.2792474223145","203.11567193925924","425.45688096946714","188.77471221007218","323.2305055697499","334.605559975675","434.2034952634334","339.66496841458684","340.2333587271116","439.55868441403766","493.0194535687235","446.46312256856174","346.86974696690277","444.2059571053068","410.87047104097724","448.2749679089015","361.80957734254326","485.54050701054666","502.998920040694","481.5567365332334","349.1332885445796","465.0046165807153","496.2326159194924","465.1873565646086"
"192.61793071689863","710.5407775204287","0.5763578180755887","439.46780959164704","126.69049193970257","426.9574960614848","113.24009944745134","425.8500609439068","114.0866035595578","394.5533490395408","120.49406395912203","393.7405845336423","122.24806721502381","336.222598365527","203.61873216533013","423.75521620870984","188.99901589375088","334.1790761044299","334.8672663824926","433.9045395082144","339.49492368794984","340.12542978828674","441.69956349918317","494.5963707461172","445.9044304204357","353.07098684313354","444.28726659316976","417.8302033576414","445.00317385764316","354.34143537032173","488.6486409566701","516.0486182530199","484.6341015291303","347.7861379257809","465.6463754372883","505.8270673556125","468.5511557450473"
"187.15748147812755","719.0177342384939","0.5504296170547605","441.53067144595695","126.23330574152848","429.7634842629578","112.87174432059182","428.10365721716846","113.59245066976759","397.5791708169261","121.31794976858343","395.4237866214689","123.70356695080413","344.812811116953","204.96270120942003","422.8792641626602","191.13445423607732","343.02328162069307","336.59081804710485","433.08954386513875","339.2116159134405","339.6277528678627","450.9184041178802","494.5289430410364","443.4332501230407","363.54692305912585","451.66472091802063","429.1582845453587","453.09591478850115","361.24657943305056","489.9199773339994","517.3732125054985","484.19518793107505","346.3076852145468","474.0543308808169","501.99976229527124","463.81637018016386"
"181.69703223935647","727.494690956559","0.5800394628729139","443.0664749572061","126.04685084621443","431.7106129287589","112.83735216487136","428.92912812375477","113.45421760803646","398.2787298245132","123.16527595726086","394.9545962484888","124.8099839364487","361.1193605738639","203.28668085296104","417.00672135174904","193.5171036208524","356.46109309732356","334.2448942952181","431.87599170866224","338.02434860392407","354.87703914496035","447.6036469752664","492.33059028939414","438.6897663644206","370.5888132213554","443.94659189833243","427.70932883676073","444.91898156774323","383.3026454342868","488.86550880393713","516.8293522753114","483.98103553085133","357.9044580059101","472.16320968834384","502.54725085427964","465.69014110348246"
"176.2365830005854","735.9716476746241","0.5504033257563908","443.4076175732954","127.0160912852877","433.1051473673158","114.45629254135423","428.6457193911381","114.74359091094446","401.5829544788921","125.98359198259458","394.0488398508427","127.42895177433024","373.7327245129168","200.1089684618924","414.76117317106514","195.14872700107878","375.84569381590404","325.77118143311185","425.28514159119527","334.89201117325314","469.2927159450522","415.9754603574153","485.09266407186885","432.39175056866287","372.25472799064255","433.9282391629588","422.51746998046656","438.62337274920674","476.27519130137034","476.9322544296075","512.8398685505284","481.38317648752303","369.50344114405965","460.6415830611368","495.74540145877614","459.3516476303985"
"170.77613376181432","744.4486043926893","0.5205381164948145","445.2292605306064","129.78572224587182","434.9522588495578","118.57672804884874","429.0492511482496","117.7299676042481","405.4403324296848","129.45555574341978","394.89297035201156","131.46731646653305","386.21619146858905","197.6301072062821","413.3778703509581","196.729035048503","397.0680803653977","324.2826441257407","418.5815768113097","335.78803034917695","467.6132029613026","414.09524483745787","479.96915965223286","430.26104374062857","379.7440817103825","433.49827861028945","423.19593067533503","438.48926069817236","404.3991445445624","480.5580279427251","512.1335752979096","481.87932157288515","377.26733478288236","464.08380754739727","492.92575890932136","462.27992175725376"
"165.31568452304325","752.9255611107544","0.5600363984704018","443.8559351459934","134.63451078847655","438.6912771560307","123.49942227388907","428.03826672193514","122.71362460736084","416.11337776328116","133.61723789696705","393.68778588362227","135.71601745461157","399.1326959486455","196.00972916865322","405.84235599573736","195.93830500768655","403.3115182912185","327.7971773945127","410.6059009790085","335.1132933384116","468.0325658282326","419.9842108810529","479.321512809516","435.7975671844968","388.00727508594065","433.87421156629347","416.20370611297835","435.69280049229997","485.78811234723275","483.6955794353725","517.1345472987314","487.0026531071357","487.467782901106","467.6639259080444","495.37230238396273","470.9745901775548"
"159.85523528427217","761.4025178288196","0.5997667518945841","443.52714357268206","136.8507727145199","440.17270543946006","126.40858488241297","427.70356934330806","126.07821113232805","419.1623127196285","137.8329657079617","392.8048562958353","140.7512270983517","404.3633643432229","202.3994936121121","400.827068255026","201.16334215177395","406.78404798960446","335.4075522403379","404.7046897380566","337.0757917092202","467.7980187955394","428.0485863284505","474.6733660471569","438.48394336267444","398.21674087108556","434.41596891550734","412.40817448266034","436.5800124675102","478.6581510037414","488.30221356431684","507.66612402368736","490.49715047003394","478.57026509063405","468.7356864276884","488.8465478421549","472.0687798490997"
"154.3947860455011","769.8794745468847","0.5999619914935186","444.9538505792387","140.9954088075795","442.63258314461666","130.00620054893676","428.1346572499896","131.4051349977213","422.2479377751422","142.32693567558692","393.4548659289817","146.3681091654877","409.9129482651597","206.97067042133622","396.40055292643615","205.7578068637232","415.9240621993715","336.72900463877824","400.95045386914546","337.0055008127776","466.2231170510926","429.9184153472262","463.5058583500079","439.5461221619924","407.52161357913883","430.2712023240791","407.03011660976347","432.3460851586869","431.3081934358305","489.8522042471856","491.38539167245114","493.4060126294072","464.4785340187636","469.05809231343034","478.5041834887322","473.3808587000997"
